x,y,z,groundZ,timestamp,obstacle
3928.72,520.19,3.22,0.35,2026-05-10T08:21:22Z,false
3930.36,520.27,3.22,0.34,2026-05-10T08:21:24Z,false
3931.98,520.34,3.22,0.34,2026-05-10T08:21:26Z,false
3933.61,520.41,3.22,0.34,2026-05-10T08:21:28Z,false
3935.22,520.47,3.22,0.34,2026-05-10T08:21:30Z,false
3936.84,520.53,3.21,0.34,2026-05-10T08:21:32Z,false
3938.45,520.57,3.21,0.34,2026-05-10T08:21:34Z,false
3940.05,520.62,3.21,0.34,2026-05-10T08:21:36Z,false
3941.66,520.66,3.21,0.33,2026-05-10T08:21:38Z,false
3943.26,520.69,3.21,0.33,2026-05-10T08:21:40Z,false
3944.86,520.72,3.21,0.33,2026-05-10T08:21:42Z,false
3946.46,520.74,3.20,0.33,2026-05-10T08:21:44Z,false
3948.06,520.76,3.20,0.33,2026-05-10T08:21:46Z,false
3949.66,520.77,3.20,0.33,2026-05-10T08:21:48Z,false
3951.26,520.78,3.20,0.32,2026-05-10T08:21:50Z,false
3952.86,520.79,3.20,0.32,2026-05-10T08:21:52Z,false
3954.47,520.80,3.20,0.32,2026-05-10T08:21:54Z,false
3956.08,520.80,3.19,0.32,2026-05-10T08:21:56Z,false
3957.69,520.81,3.19,0.32,2026-05-10T08:21:58Z,false
3959.31,520.81,3.19,0.32,2026-05-10T08:22:00Z,false
3960.93,520.81,3.19,0.31,2026-05-10T08:22:02Z,false
3962.56,520.82,3.19,0.31,2026-05-10T08:22:04Z,false
3964.19,520.82,3.18,0.31,2026-05-10T08:22:06Z,false
3965.83,520.83,3.18,0.31,2026-05-10T08:22:08Z,false
3967.47,520.84,3.18,0.31,2026-05-10T08:22:10Z,false
3969.11,520.85,3.18,0.31,2026-05-10T08:22:12Z,false
3970.76,520.87,3.17,0.30,2026-05-10T08:22:14Z,false
3972.42,520.89,3.17,0.30,2026-05-10T08:22:16Z,false
3974.07,520.91,3.17,0.30,2026-05-10T08:22:18Z,false
3975.74,520.94,3.17,0.30,2026-05-10T08:22:20Z,false
3977.40,520.97,3.17,0.30,2026-05-10T08:22:22Z,false
3979.07,521.00,3.16,0.29,2026-05-10T08:22:24Z,false
3980.73,521.04,3.16,0.29,2026-05-10T08:22:26Z,false
3982.40,521.08,3.16,0.29,2026-05-10T08:22:28Z,false
3984.07,521.13,3.16,0.29,2026-05-10T08:22:30Z,false
3985.74,521.18,3.15,0.29,2026-05-10T08:22:32Z,false
3987.41,521.24,3.15,0.28,2026-05-10T08:22:34Z,false
3989.08,521.30,3.15,0.28,2026-05-10T08:22:36Z,false
3990.74,521.36,3.15,0.28,2026-05-10T08:22:38Z,false
3992.41,521.43,3.14,0.28,2026-05-10T08:22:40Z,false
3994.07,521.50,3.14,0.28,2026-05-10T08:22:42Z,false
3995.73,521.57,3.14,0.27,2026-05-10T08:22:44Z,false
3997.38,521.65,3.14,0.27,2026-05-10T08:22:46Z,false
3999.03,521.73,3.13,0.27,2026-05-10T08:22:48Z,false
4000.67,521.80,3.13,0.27,2026-05-10T08:22:50Z,false
4002.31,521.88,3.13,0.27,2026-05-10T08:22:52Z,false
4003.94,521.96,3.13,0.26,2026-05-10T08:22:54Z,false
4005.57,522.04,3.12,0.26,2026-05-10T08:22:56Z,false
4007.20,522.12,3.12,0.26,2026-05-10T08:22:58Z,false
4008.82,522.19,3.12,0.26,2026-05-10T08:23:00Z,false
4010.43,522.26,3.11,0.26,2026-05-10T08:23:02Z,false
4012.04,522.33,3.11,0.25,2026-05-10T08:23:04Z,false
4013.65,522.40,3.11,0.25,2026-05-10T08:23:06Z,false
4015.26,522.46,3.11,0.25,2026-05-10T08:23:08Z,false
4016.86,522.52,3.10,0.25,2026-05-10T08:23:10Z,false
4018.46,522.58,3.10,0.25,2026-05-10T08:23:12Z,false
4020.05,522.63,3.10,0.24,2026-05-10T08:23:14Z,false
4021.65,522.67,3.10,0.24,2026-05-10T08:23:16Z,false
4023.24,522.71,3.09,0.24,2026-05-10T08:23:18Z,false
4024.84,522.75,3.09,0.24,2026-05-10T08:23:20Z,false
4026.44,522.78,3.09,0.23,2026-05-10T08:23:22Z,false
4028.04,522.80,3.09,0.23,2026-05-10T08:23:24Z,false
4029.64,522.82,3.08,0.23,2026-05-10T08:23:26Z,false
4031.24,522.83,3.08,0.23,2026-05-10T08:23:28Z,false
4032.85,522.83,3.08,0.23,2026-05-10T08:23:30Z,false
4034.46,522.83,3.07,0.22,2026-05-10T08:23:32Z,false
4036.08,522.83,3.07,0.22,2026-05-10T08:23:34Z,false
4037.70,522.82,3.07,0.22,2026-05-10T08:23:36Z,false
4039.33,522.80,3.07,0.22,2026-05-10T08:23:38Z,false
4040.97,522.78,3.06,0.22,2026-05-10T08:23:40Z,false
4042.61,522.76,3.06,0.21,2026-05-10T08:23:42Z,false
4044.26,522.73,3.06,0.21,2026-05-10T08:23:44Z,false
4045.92,522.71,3.06,0.21,2026-05-10T08:23:46Z,false
4047.58,522.68,3.05,0.21,2026-05-10T08:23:48Z,false
4049.25,522.64,3.05,0.21,2026-05-10T08:23:50Z,false
4050.93,522.61,3.05,0.20,2026-05-10T08:23:52Z,false
4052.61,522.58,3.05,0.20,2026-05-10T08:23:54Z,false
4054.30,522.54,3.04,0.20,2026-05-10T08:23:56Z,false
4055.99,522.51,3.04,0.20,2026-05-10T08:23:58Z,false
4057.69,522.48,3.04,0.20,2026-05-10T08:24:00Z,false
4059.39,522.45,3.03,0.19,2026-05-10T08:24:02Z,false
4061.10,522.42,3.03,0.19,2026-05-10T08:24:04Z,false
4062.81,522.40,3.03,0.19,2026-05-10T08:24:06Z,false
4064.52,522.38,3.03,0.19,2026-05-10T08:24:08Z,false
4066.24,522.36,3.02,0.19,2026-05-10T08:24:10Z,false
4067.96,522.35,3.02,0.18,2026-05-10T08:24:12Z,false
4069.67,522.34,3.02,0.18,2026-05-10T08:24:14Z,false
4071.39,522.34,3.02,0.18,2026-05-10T08:24:16Z,false
4073.10,522.34,3.01,0.18,2026-05-10T08:24:18Z,false
4074.81,522.34,3.01,0.18,2026-05-10T08:24:20Z,false
4076.52,522.36,3.01,0.17,2026-05-10T08:24:22Z,false
4078.23,522.37,3.01,0.17,2026-05-10T08:24:24Z,false
4079.93,522.39,3.00,0.17,2026-05-10T08:24:26Z,false
4081.63,522.42,3.00,0.17,2026-05-10T08:24:28Z,false
4083.32,522.45,3.00,0.17,2026-05-10T08:24:30Z,false
4085.01,522.48,3.00,0.17,2026-05-10T08:24:32Z,false
4086.69,522.52,2.99,0.16,2026-05-10T08:24:34Z,false
4088.37,522.57,2.99,0.16,2026-05-10T08:24:36Z,false
4090.04,522.61,2.99,0.16,2026-05-10T08:24:38Z,false
4091.71,522.66,2.99,0.16,2026-05-10T08:24:40Z,false
4093.37,522.72,2.99,0.16,2026-05-10T08:24:42Z,false
4095.02,522.77,2.98,0.15,2026-05-10T08:24:44Z,false
4096.67,522.83,2.98,0.15,2026-05-10T08:24:46Z,false
4098.31,522.89,2.98,0.15,2026-05-10T08:24:48Z,false
4099.95,522.95,2.98,0.15,2026-05-10T08:24:50Z,false
4101.59,523.00,2.97,0.15,2026-05-10T08:24:52Z,false
4103.22,523.06,2.97,0.15,2026-05-10T08:24:54Z,false
4104.85,523.12,2.97,0.14,2026-05-10T08:24:56Z,false
4106.48,523.18,2.97,0.14,2026-05-10T08:24:58Z,false
4108.10,523.23,2.97,0.14,2026-05-10T08:25:00Z,false
4109.72,523.28,2.96,0.14,2026-05-10T08:25:02Z,false
4111.35,523.33,2.96,0.14,2026-05-10T08:25:04Z,false
4112.97,523.38,2.96,0.14,2026-05-10T08:25:06Z,false
4114.59,523.42,2.96,0.13,2026-05-10T08:25:08Z,false
4116.22,523.46,2.96,0.13,2026-05-10T08:25:10Z,false
4117.84,523.49,2.95,0.13,2026-05-10T08:25:12Z,false
4119.47,523.52,2.95,0.13,2026-05-10T08:25:14Z,false
4121.10,523.55,2.95,0.13,2026-05-10T08:25:16Z,false
4122.74,523.57,2.95,0.13,2026-05-10T08:25:18Z,false
4124.38,523.59,2.95,0.12,2026-05-10T08:25:20Z,false
4126.02,523.61,2.95,0.12,2026-05-10T08:25:22Z,false
4127.67,523.62,2.94,0.12,2026-05-10T08:25:24Z,false
4129.32,523.62,2.94,0.12,2026-05-10T08:25:26Z,false
4130.98,523.63,2.94,0.12,2026-05-10T08:25:28Z,false
4132.64,523.63,2.94,0.12,2026-05-10T08:25:30Z,false
4134.30,523.62,2.94,0.12,2026-05-10T08:25:32Z,false
4135.97,523.62,2.94,0.11,2026-05-10T08:25:34Z,false
4137.64,523.61,2.93,0.11,2026-05-10T08:25:36Z,false
4139.32,523.60,2.93,0.11,2026-05-10T08:25:38Z,false
4140.99,523.59,2.93,0.11,2026-05-10T08:25:40Z,false
4142.67,523.58,2.93,0.11,2026-05-10T08:25:42Z,false
4144.36,523.57,2.93,0.11,2026-05-10T08:25:44Z,false
4146.04,523.56,2.93,0.11,2026-05-10T08:25:46Z,false
4147.72,523.56,2.93,0.11,2026-05-10T08:25:48Z,false
4149.41,523.55,2.93,0.10,2026-05-10T08:25:50Z,false
4151.09,523.54,2.92,0.10,2026-05-10T08:25:52Z,false
4152.77,523.54,2.92,0.10,2026-05-10T08:25:54Z,false
4154.45,523.54,2.92,0.10,2026-05-10T08:25:56Z,false
4156.13,523.55,2.92,0.10,2026-05-10T08:25:58Z,false
4157.80,523.56,2.92,0.10,2026-05-10T08:26:00Z,false
4159.47,523.57,2.92,0.10,2026-05-10T08:26:02Z,false
4161.14,523.59,2.92,0.10,2026-05-10T08:26:04Z,false
4162.80,523.61,2.92,0.10,2026-05-10T08:26:06Z,false
4164.45,523.64,2.92,0.09,2026-05-10T08:26:08Z,false
4166.10,523.67,2.91,0.09,2026-05-10T08:26:10Z,false
4167.74,523.71,2.91,0.09,2026-05-10T08:26:12Z,false
4169.38,523.76,2.91,0.09,2026-05-10T08:26:14Z,false
4171.01,523.81,2.91,0.09,2026-05-10T08:26:16Z,false
4172.64,523.86,2.91,0.09,2026-05-10T08:26:18Z,false
4174.25,523.92,2.91,0.09,2026-05-10T08:26:20Z,false
4175.87,523.99,2.91,0.09,2026-05-10T08:26:22Z,false
4177.47,524.06,2.91,0.09,2026-05-10T08:26:24Z,false
4179.08,524.13,2.91,0.09,2026-05-10T08:26:26Z,false
4180.67,524.21,2.91,0.09,2026-05-10T08:26:28Z,false
4182.27,524.30,2.91,0.08,2026-05-10T08:26:30Z,false
4183.86,524.38,2.91,0.08,2026-05-10T08:26:32Z,false
4185.44,524.47,2.91,0.08,2026-05-10T08:26:34Z,false
4187.03,524.56,2.90,0.08,2026-05-10T08:26:36Z,false
4188.61,524.65,2.90,0.08,2026-05-10T08:26:38Z,false
4190.19,524.75,2.90,0.08,2026-05-10T08:26:40Z,false
4191.77,524.84,2.90,0.08,2026-05-10T08:26:42Z,false
4193.35,524.93,2.90,0.08,2026-05-10T08:26:44Z,false
4194.93,525.03,2.90,0.08,2026-05-10T08:26:46Z,false
4196.52,525.12,2.90,0.08,2026-05-10T08:26:48Z,false
4198.10,525.21,2.90,0.08,2026-05-10T08:26:50Z,false
4199.69,525.30,2.90,0.08,2026-05-10T08:26:52Z,false
4201.29,525.38,2.90,0.08,2026-05-10T08:26:54Z,false
4202.89,525.46,2.90,0.08,2026-05-10T08:26:56Z,false
4204.49,525.54,2.90,0.08,2026-05-10T08:26:58Z,false
4206.10,525.61,2.90,0.08,2026-05-10T08:27:00Z,false
4207.72,525.68,2.90,0.08,2026-05-10T08:27:02Z,false
4209.34,525.74,2.90,0.07,2026-05-10T08:27:04Z,false
4210.97,525.80,2.90,0.07,2026-05-10T08:27:06Z,false
4212.61,525.85,2.90,0.07,2026-05-10T08:27:08Z,false
4214.25,525.90,2.90,0.07,2026-05-10T08:27:10Z,false
4215.90,525.94,2.90,0.07,2026-05-10T08:27:12Z,false
4217.55,525.98,2.90,0.07,2026-05-10T08:27:14Z,false
4219.21,526.01,2.90,0.07,2026-05-10T08:27:16Z,false
4220.88,526.03,2.90,0.07,2026-05-10T08:27:18Z,false
4222.55,526.05,2.90,0.07,2026-05-10T08:27:20Z,false
4224.23,526.07,2.90,0.07,2026-05-10T08:27:22Z,false
4225.91,526.08,2.90,0.07,2026-05-10T08:27:24Z,false
4227.60,526.09,2.90,0.07,2026-05-10T08:27:26Z,false
4229.29,526.09,2.90,0.07,2026-05-10T08:27:28Z,false
4230.98,526.09,2.90,0.07,2026-05-10T08:27:30Z,false
4232.68,526.09,2.90,0.07,2026-05-10T08:27:32Z,false
4234.37,526.08,2.90,0.07,2026-05-10T08:27:34Z,false
4236.07,526.07,2.90,0.07,2026-05-10T08:27:36Z,false
4237.76,526.06,2.90,0.07,2026-05-10T08:27:38Z,false
4239.46,526.05,2.90,0.07,2026-05-10T08:27:40Z,false
4241.15,526.04,2.90,0.07,2026-05-10T08:27:42Z,false
4242.84,526.03,2.90,0.07,2026-05-10T08:27:44Z,false
4244.53,526.03,2.90,0.07,2026-05-10T08:27:46Z,false
4246.22,526.02,2.90,0.07,2026-05-10T08:27:48Z,false
4247.90,526.01,2.90,0.07,2026-05-10T08:27:50Z,false
4249.58,526.01,2.90,0.07,2026-05-10T08:27:52Z,false
4251.25,526.01,2.90,0.07,2026-05-10T08:27:54Z,false
4252.92,526.01,2.90,0.07,2026-05-10T08:27:56Z,false
4254.59,526.01,2.90,0.07,2026-05-10T08:27:58Z,false
4256.25,526.02,2.90,0.07,2026-05-10T08:28:00Z,false
4257.90,526.03,2.91,0.07,2026-05-10T08:28:02Z,false
4259.55,526.05,2.91,0.07,2026-05-10T08:28:04Z,false
4261.20,526.07,2.91,0.07,2026-05-10T08:28:06Z,false
4262.84,526.10,2.91,0.07,2026-05-10T08:28:08Z,false
4264.48,526.13,2.91,0.07,2026-05-10T08:28:10Z,false
4266.12,526.16,2.91,0.07,2026-05-10T08:28:12Z,false
4267.75,526.20,2.91,0.07,2026-05-10T08:28:14Z,false
4269.39,526.24,2.91,0.07,2026-05-10T08:28:16Z,false
4271.02,526.28,2.91,0.07,2026-05-10T08:28:18Z,false
4272.64,526.33,2.91,0.07,2026-05-10T08:28:20Z,false
4274.27,526.38,2.91,0.07,2026-05-10T08:28:22Z,false
4275.90,526.43,2.91,0.07,2026-05-10T08:28:24Z,false
4277.53,526.49,2.91,0.07,2026-05-10T08:28:26Z,false
4279.16,526.54,2.91,0.08,2026-05-10T08:28:28Z,false
4280.80,526.60,2.91,0.08,2026-05-10T08:28:30Z,false
4282.44,526.66,2.91,0.08,2026-05-10T08:28:32Z,false
4284.08,526.72,2.91,0.08,2026-05-10T08:28:34Z,false
4285.72,526.78,2.91,0.08,2026-05-10T08:28:36Z,false
4287.37,526.83,2.92,0.08,2026-05-10T08:28:38Z,false
4289.02,526.89,2.92,0.08,2026-05-10T08:28:40Z,false
4290.68,526.94,2.92,0.08,2026-05-10T08:28:42Z,false
4292.34,527.00,2.92,0.08,2026-05-10T08:28:44Z,false
4294.01,527.04,2.92,0.08,2026-05-10T08:28:46Z,false
4295.68,527.09,2.92,0.08,2026-05-10T08:28:48Z,false
4297.36,527.13,2.92,0.08,2026-05-10T08:28:50Z,false
4299.04,527.17,2.92,0.08,2026-05-10T08:28:52Z,false
4300.72,527.20,2.92,0.08,2026-05-10T08:28:54Z,false
4302.42,527.23,2.92,0.08,2026-05-10T08:28:56Z,false
4304.11,527.25,2.92,0.08,2026-05-10T08:28:58Z,false
4305.81,527.27,2.92,0.08,2026-05-10T08:29:00Z,false
4307.51,527.28,2.92,0.08,2026-05-10T08:29:02Z,false
4309.22,527.29,2.92,0.08,2026-05-10T08:29:04Z,false
4310.92,527.30,2.92,0.08,2026-05-10T08:29:06Z,false
4312.63,527.29,2.92,0.09,2026-05-10T08:29:08Z,false
4314.34,527.29,2.92,0.09,2026-05-10T08:29:10Z,false
4316.04,527.28,2.93,0.09,2026-05-10T08:29:12Z,false
4317.75,527.26,2.93,0.09,2026-05-10T08:29:14Z,false
4319.45,527.24,2.93,0.09,2026-05-10T08:29:16Z,false
4321.16,527.22,2.93,0.09,2026-05-10T08:29:18Z,false
4322.86,527.20,2.93,0.09,2026-05-10T08:29:20Z,false
4324.55,527.17,2.93,0.09,2026-05-10T08:29:22Z,false
4326.24,527.14,2.93,0.09,2026-05-10T08:29:24Z,false
4327.93,527.11,2.93,0.09,2026-05-10T08:29:26Z,false
4329.61,527.07,2.93,0.09,2026-05-10T08:29:28Z,false
4331.28,527.04,2.93,0.09,2026-05-10T08:29:30Z,false
4332.95,527.01,2.93,0.09,2026-05-10T08:29:32Z,false
4334.61,526.98,2.93,0.09,2026-05-10T08:29:34Z,false
4336.26,526.95,2.93,0.10,2026-05-10T08:29:36Z,false
4337.91,526.92,2.93,0.10,2026-05-10T08:29:38Z,false
4339.55,526.90,2.93,0.10,2026-05-10T08:29:40Z,false
4341.18,526.88,2.93,0.10,2026-05-10T08:29:42Z,false
4342.81,526.87,2.93,0.10,2026-05-10T08:29:44Z,false
4344.43,526.86,2.93,0.10,2026-05-10T08:29:46Z,false
4346.04,526.85,2.93,0.10,2026-05-10T08:29:48Z,false
4347.65,526.85,2.94,0.10,2026-05-10T08:29:50Z,false
4349.25,526.86,2.94,0.10,2026-05-10T08:29:52Z,false
4350.85,526.88,2.94,0.10,2026-05-10T08:29:54Z,false
4352.45,526.90,2.94,0.10,2026-05-10T08:29:56Z,false
4354.04,526.93,2.94,0.10,2026-05-10T08:29:58Z,false
4355.63,526.96,2.94,0.10,2026-05-10T08:30:00Z,false
4357.21,527.00,2.94,0.11,2026-05-10T08:30:02Z,false
4358.80,527.05,2.94,0.11,2026-05-10T08:30:04Z,false
4360.38,527.11,2.94,0.11,2026-05-10T08:30:06Z,false
4361.97,527.18,2.94,0.11,2026-05-10T08:30:08Z,false
4363.56,527.25,2.94,0.11,2026-05-10T08:30:10Z,false
4365.15,527.33,2.94,0.11,2026-05-10T08:30:12Z,false
4366.74,527.41,2.94,0.11,2026-05-10T08:30:14Z,false
4368.33,527.50,2.94,0.11,2026-05-10T08:30:16Z,false
4369.93,527.60,2.94,0.11,2026-05-10T08:30:18Z,false
4371.53,527.70,2.94,0.11,2026-05-10T08:30:20Z,false
4373.14,527.81,2.94,0.11,2026-05-10T08:30:22Z,false
4374.75,527.93,2.94,0.11,2026-05-10T08:30:24Z,false
4376.36,528.04,2.94,0.11,2026-05-10T08:30:26Z,false
4377.99,528.16,2.94,0.12,2026-05-10T08:30:28Z,false
4379.61,528.29,2.94,0.12,2026-05-10T08:30:30Z,false
4381.25,528.41,2.94,0.12,2026-05-10T08:30:32Z,false
4382.88,528.54,2.94,0.12,2026-05-10T08:30:34Z,false
4384.53,528.67,2.94,0.12,2026-05-10T08:30:36Z,false
4386.17,528.80,2.94,0.12,2026-05-10T08:30:38Z,false
4387.83,528.94,2.94,0.12,2026-05-10T08:30:40Z,false
4389.48,529.07,2.94,0.12,2026-05-10T08:30:42Z,false
4391.14,529.20,2.94,0.12,2026-05-10T08:30:44Z,false
4392.81,529.33,2.94,0.12,2026-05-10T08:30:46Z,false
4394.47,529.46,2.94,0.12,2026-05-10T08:30:48Z,false
4396.14,529.59,2.94,0.12,2026-05-10T08:30:50Z,false
4397.81,529.72,2.94,0.12,2026-05-10T08:30:52Z,false
4399.48,529.85,2.94,0.13,2026-05-10T08:30:54Z,false
4401.15,529.98,2.94,0.13,2026-05-10T08:30:56Z,false
4402.82,530.10,2.94,0.13,2026-05-10T08:30:58Z,false
4404.49,530.22,2.94,0.13,2026-05-10T08:31:00Z,false
4406.16,530.35,2.94,0.13,2026-05-10T08:31:02Z,false
4407.83,530.47,2.94,0.13,2026-05-10T08:31:04Z,false
4409.49,530.59,2.94,0.13,2026-05-10T08:31:06Z,false
4411.15,530.71,2.94,0.13,2026-05-10T08:31:08Z,false
4412.80,530.83,2.94,0.13,2026-05-10T08:31:10Z,false
4414.45,530.95,2.94,0.13,2026-05-10T08:31:12Z,false
4416.10,531.07,2.94,0.13,2026-05-10T08:31:14Z,false
4417.74,531.19,2.94,0.13,2026-05-10T08:31:16Z,false
4419.38,531.31,2.94,0.13,2026-05-10T08:31:18Z,false
4421.01,531.43,2.93,0.13,2026-05-10T08:31:20Z,false
4422.64,531.56,2.93,0.13,2026-05-10T08:31:22Z,false
4424.27,531.69,2.93,0.13,2026-05-10T08:31:24Z,false
4425.88,531.82,2.93,0.14,2026-05-10T08:31:26Z,false
4427.50,531.96,2.93,0.14,2026-05-10T08:31:28Z,false
4429.11,532.10,2.93,0.14,2026-05-10T08:31:30Z,false
4430.72,532.25,2.93,0.14,2026-05-10T08:31:32Z,false
4432.33,532.40,2.93,0.14,2026-05-10T08:31:34Z,false
4433.93,532.56,2.93,0.14,2026-05-10T08:31:36Z,false
4435.53,532.73,2.93,0.14,2026-05-10T08:31:38Z,false
4437.14,532.90,2.93,0.14,2026-05-10T08:31:40Z,false
4438.74,533.08,2.93,0.14,2026-05-10T08:31:42Z,false
4440.34,533.27,2.93,0.14,2026-05-10T08:31:44Z,false
4441.94,533.46,2.93,0.14,2026-05-10T08:31:46Z,false
4443.55,533.66,2.93,0.14,2026-05-10T08:31:48Z,false
4445.16,533.88,2.92,0.14,2026-05-10T08:31:50Z,false
4446.77,534.10,2.92,0.14,2026-05-10T08:31:52Z,false
4448.38,534.32,2.92,0.14,2026-05-10T08:31:54Z,false
4450.00,534.56,2.92,0.14,2026-05-10T08:31:56Z,false
4451.62,534.80,2.92,0.14,2026-05-10T08:31:58Z,false
4453.25,535.06,2.92,0.14,2026-05-10T08:32:00Z,false
4454.88,535.32,2.92,0.14,2026-05-10T08:32:02Z,false
4456.52,535.58,2.92,0.14,2026-05-10T08:32:04Z,false
4458.16,535.86,2.92,0.14,2026-05-10T08:32:06Z,false
4459.82,536.14,2.92,0.14,2026-05-10T08:32:08Z,false
4461.47,536.43,2.92,0.14,2026-05-10T08:32:10Z,false
4463.13,536.72,2.91,0.14,2026-05-10T08:32:12Z,false
4464.80,537.02,2.91,0.15,2026-05-10T08:32:14Z,false
4466.47,537.33,2.91,0.15,2026-05-10T08:32:16Z,false
4468.15,537.64,2.91,0.15,2026-05-10T08:32:18Z,false
4469.83,537.95,2.91,0.15,2026-05-10T08:32:20Z,true
4471.52,538.27,3.10,0.15,2026-05-10T08:32:22Z,true
4473.21,538.58,3.30,0.15,2026-05-10T08:32:24Z,true
4474.90,538.91,3.49,0.15,2026-05-10T08:32:26Z,true
4476.59,539.23,3.68,0.15,2026-05-10T08:32:28Z,true
4478.29,539.55,3.86,0.15,2026-05-10T08:32:30Z,true
4479.98,539.87,4.04,0.15,2026-05-10T08:32:32Z,true
4481.68,540.20,4.21,0.15,2026-05-10T08:32:34Z,true
4483.37,540.52,4.37,0.15,2026-05-10T08:32:36Z,true
4485.06,540.84,4.52,0.15,2026-05-10T08:32:38Z,true
4486.75,541.17,4.66,0.15,2026-05-10T08:32:40Z,true
4488.44,541.49,4.80,0.15,2026-05-10T08:32:42Z,true
4490.12,541.80,4.92,0.15,2026-05-10T08:32:44Z,true
4491.80,542.12,5.02,0.15,2026-05-10T08:32:46Z,true
4493.47,542.43,5.12,0.15,2026-05-10T08:32:48Z,true
4495.14,542.75,5.20,0.15,2026-05-10T08:32:50Z,true
4496.80,543.05,5.27,0.15,2026-05-10T08:32:52Z,true
4498.45,543.36,5.32,0.15,2026-05-10T08:32:54Z,true
4500.10,543.67,5.35,0.15,2026-05-10T08:32:56Z,true
4501.74,543.97,5.38,0.15,2026-05-10T08:32:58Z,true
4503.37,544.27,5.38,0.14,2026-05-10T08:33:00Z,true
4505.00,544.57,5.37,0.14,2026-05-10T08:33:02Z,true
4506.62,544.87,5.35,0.14,2026-05-10T08:33:04Z,true
4508.23,545.17,5.31,0.14,2026-05-10T08:33:06Z,true
4509.83,545.47,5.25,0.14,2026-05-10T08:33:08Z,true
4511.43,545.77,5.18,0.14,2026-05-10T08:33:10Z,true
4513.02,546.07,5.10,0.14,2026-05-10T08:33:12Z,true
4514.61,546.37,5.00,0.14,2026-05-10T08:33:14Z,true
4516.19,546.67,4.89,0.14,2026-05-10T08:33:16Z,true
4517.77,546.98,4.77,0.14,2026-05-10T08:33:18Z,true
4519.34,547.29,4.63,0.14,2026-05-10T08:33:20Z,true
4520.91,547.60,4.49,0.14,2026-05-10T08:33:22Z,true
4522.48,547.91,4.33,0.14,2026-05-10T08:33:24Z,true
4524.04,548.23,4.17,0.14,2026-05-10T08:33:26Z,true
4525.60,548.56,3.99,0.14,2026-05-10T08:33:28Z,true
4527.17,548.89,3.81,0.14,2026-05-10T08:33:30Z,true
4528.73,549.22,3.63,0.14,2026-05-10T08:33:32Z,true
4530.29,549.57,3.44,0.14,2026-05-10T08:33:34Z,true
4531.86,549.92,3.24,0.14,2026-05-10T08:33:36Z,true
4533.43,550.27,3.05,0.14,2026-05-10T08:33:38Z,true
4535.00,550.64,2.85,0.14,2026-05-10T08:33:40Z,true
4536.57,551.01,2.85,0.13,2026-05-10T08:33:42Z,false
4538.14,551.39,2.85,0.13,2026-05-10T08:33:44Z,false
4539.72,551.77,2.84,0.13,2026-05-10T08:33:46Z,false
4541.31,552.17,2.84,0.13,2026-05-10T08:33:48Z,false
4542.89,552.57,2.84,0.13,2026-05-10T08:33:50Z,false
4544.48,552.98,2.84,0.13,2026-05-10T08:33:52Z,false
4546.07,553.40,2.84,0.13,2026-05-10T08:33:54Z,false
4547.67,553.82,2.83,0.13,2026-05-10T08:33:56Z,false
4549.27,554.25,2.83,0.13,2026-05-10T08:33:58Z,false
4550.88,554.69,2.83,0.13,2026-05-10T08:34:00Z,false
4552.48,555.13,2.83,0.13,2026-05-10T08:34:02Z,false
4554.09,555.58,2.83,0.12,2026-05-10T08:34:04Z,false
4555.70,556.03,2.83,0.12,2026-05-10T08:34:06Z,false
4557.31,556.49,2.82,0.12,2026-05-10T08:34:08Z,false
4558.92,556.96,2.82,0.12,2026-05-10T08:34:10Z,false
4560.54,557.42,2.82,0.12,2026-05-10T08:34:12Z,false
4562.15,557.89,2.82,0.12,2026-05-10T08:34:14Z,false
4563.76,558.36,2.82,0.12,2026-05-10T08:34:16Z,false
4565.37,558.84,2.81,0.12,2026-05-10T08:34:18Z,false
4566.97,559.31,2.81,0.12,2026-05-10T08:34:20Z,false
4568.58,559.79,2.81,0.12,2026-05-10T08:34:22Z,false
4570.18,560.27,2.81,0.11,2026-05-10T08:34:24Z,false
4571.77,560.74,2.81,0.11,2026-05-10T08:34:26Z,false
4573.36,561.22,2.81,0.11,2026-05-10T08:34:28Z,false
4574.95,561.69,2.80,0.11,2026-05-10T08:34:30Z,false
4576.53,562.17,2.80,0.11,2026-05-10T08:34:32Z,false
4578.11,562.64,2.80,0.11,2026-05-10T08:34:34Z,false
4579.68,563.11,2.80,0.11,2026-05-10T08:34:36Z,false
4581.24,563.57,2.80,0.10,2026-05-10T08:34:38Z,false
4582.80,564.04,2.79,0.10,2026-05-10T08:34:40Z,false
4584.35,564.50,2.79,0.10,2026-05-10T08:34:42Z,false
4585.90,564.95,2.79,0.10,2026-05-10T08:34:44Z,false
4587.44,565.41,2.79,0.10,2026-05-10T08:34:46Z,false
4588.98,565.86,2.79,0.10,2026-05-10T08:34:48Z,false
4590.51,566.31,2.78,0.10,2026-05-10T08:34:50Z,false
4592.04,566.76,2.78,0.09,2026-05-10T08:34:52Z,false
4593.56,567.20,2.78,0.09,2026-05-10T08:34:54Z,false
4595.08,567.64,2.78,0.09,2026-05-10T08:34:56Z,false
4596.60,568.08,2.78,0.09,2026-05-10T08:34:58Z,false
4598.12,568.52,2.78,0.09,2026-05-10T08:35:00Z,false
4599.64,568.96,2.77,0.09,2026-05-10T08:35:02Z,false
